지점,지점명,일시,강수량(mm),강수량 QC플래그
131,청주,1994-05-26 06:00,.1,0
131,청주,1994-05-26 07:00,.2,0
131,청주,1994-05-26 08:00,0,0
131,청주,1994-05-29 18:00,0,0
131,청주,1994-05-29 19:00,1.4,0
131,청주,1994-05-29 20:00,0,0
131,청주,1994-06-18 11:00,0,0
131,청주,1994-06-18 12:00,0,0
131,청주,1994-06-18 13:00,.5,0
131,청주,1994-06-18 14:00,1.3,0
131,청주,1994-06-18 15:00,.7,0
131,청주,1994-06-18 16:00,.6,0
131,청주,1994-06-18 17:00,1.8,0
131,청주,1994-06-18 18:00,1.1,0
131,청주,1994-06-18 19:00,.9,0
131,청주,1994-06-18 20:00,.2,0
131,청주,1994-06-18 21:00,1.3,0
131,청주,1994-06-18 22:00,2.1,0
131,청주,1994-06-18 23:00,1,0
131,청주,1994-06-19 00:00,.4,0
131,청주,1994-06-19 01:00,.4,0
131,청주,1994-06-19 02:00,0,0
131,청주,1994-06-19 03:00,.2,0
131,청주,1994-06-19 04:00,0,0
131,청주,1994-06-19 05:00,.1,0
131,청주,1994-06-19 06:00,.2,0
131,청주,1994-06-19 07:00,0,0
131,청주,1994-06-19 08:00,.4,0
131,청주,1994-06-22 14:00,0,0
131,청주,1994-06-22 15:00,0,0
131,청주,1994-06-22 23:00,0,0
131,청주,1994-06-23 00:00,0,0
131,청주,1994-06-23 01:00,0,0
131,청주,1994-06-23 02:00,1.9,0
131,청주,1994-06-23 03:00,3.2,0
131,청주,1994-06-23 04:00,.7,0
131,청주,1994-06-23 05:00,2,0
131,청주,1994-06-23 06:00,.6,0
131,청주,1994-06-23 07:00,.6,0
131,청주,1994-06-23 08:00,.2,0
131,청주,1994-06-23 09:00,.1,0
131,청주,1994-06-25 16:00,.5,0
131,청주,1994-06-25 17:00,0,0
131,청주,1994-06-25 18:00,0,0
131,청주,1994-06-26 06:00,0,0
131,청주,1994-06-26 07:00,1.5,0
131,청주,1994-06-26 08:00,0,0
131,청주,1994-06-26 09:00,.4,0
131,청주,1994-06-26 10:00,0,0
131,청주,1994-06-27 05:00,0,0
131,청주,1994-06-27 06:00,1,0
131,청주,1994-06-27 07:00,.6,0
131,청주,1994-06-27 08:00,.6,0
131,청주,1994-06-27 09:00,.6,0
131,청주,1994-06-27 10:00,.5,0
131,청주,1994-06-27 11:00,2.7,0
131,청주,1994-06-27 12:00,1.8,0
131,청주,1994-06-27 13:00,0,0
131,청주,1994-06-27 14:00,.2,0
131,청주,1994-06-27 17:00,0,0
131,청주,1994-06-27 18:00,0,0
131,청주,1994-06-29 00:00,0,0
131,청주,1994-06-29 23:00,.1,0
131,청주,1994-06-30 00:00,.4,0
131,청주,1994-06-30 01:00,1.8,0
131,청주,1994-06-30 02:00,2.7,0
131,청주,1994-06-30 03:00,1.7,0
131,청주,1994-06-30 04:00,1.3,0
131,청주,1994-06-30 05:00,5.7,0
131,청주,1994-06-30 06:00,6.2,0
131,청주,1994-06-30 07:00,6.3,0
131,청주,1994-06-30 08:00,7.3,0
131,청주,1994-06-30 09:00,10,0
131,청주,1994-06-30 10:00,6.4,0
131,청주,1994-06-30 11:00,6.2,0
131,청주,1994-06-30 12:00,11.8,0
131,청주,1994-06-30 13:00,36.6,0
131,청주,1994-06-30 14:00,1.1,0
131,청주,1994-06-30 15:00,0,0
131,청주,1994-06-30 22:00,1.8,0
131,청주,1994-06-30 23:00,.2,0
131,청주,1994-07-01 00:00,0,0
131,청주,1994-07-01 01:00,2.6,0
131,청주,1994-07-01 02:00,6.4,0
131,청주,1994-07-01 03:00,.2,0
131,청주,1994-07-01 04:00,0,0
131,청주,1994-07-01 07:00,2.3,0
131,청주,1994-07-01 09:00,0,0
131,청주,1994-07-01 10:00,0,0
131,청주,1994-07-01 11:00,.1,0
131,청주,1994-07-01 15:00,0,0
131,청주,1994-07-01 16:00,.1,0
131,청주,1994-07-01 17:00,.3,0
131,청주,1994-07-01 18:00,0,0
131,청주,1994-07-02 06:00,2,0
131,청주,1994-07-02 07:00,.3,0
131,청주,1994-07-02 08:00,0,0
131,청주,1994-07-02 09:00,0,0
131,청주,1994-07-02 11:00,0,0
131,청주,1994-07-02 12:00,.1,0
131,청주,1994-07-02 13:00,0,0
131,청주,1994-07-03 07:00,0,0
131,청주,1994-07-03 08:00,5.5,0
131,청주,1994-07-03 09:00,9.4,0
131,청주,1994-07-03 10:00,0,0
131,청주,1994-07-03 12:00,.1,0
131,청주,1994-07-03 13:00,0,0
131,청주,1994-07-05 12:00,0,0
131,청주,1994-07-05 13:00,.1,0
131,청주,1994-07-05 14:00,14.4,0
131,청주,1994-07-05 15:00,.6,0
131,청주,1994-07-05 16:00,.8,0
131,청주,1994-07-05 17:00,.2,0
131,청주,1994-07-05 18:00,0,0
131,청주,1994-07-06 06:00,0,0
131,청주,1994-07-07 02:00,0,0
131,청주,1994-07-07 03:00,.3,0
131,청주,1994-07-07 04:00,.9,0
131,청주,1994-07-08 10:00,0,0
131,청주,1994-07-16 18:00,0,0
131,청주,1994-07-26 18:00,0,0
131,청주,1994-07-26 19:00,0,0
131,청주,1994-07-27 17:00,0,0
131,청주,1994-07-27 18:00,.2,0
131,청주,1994-07-29 18:00,0,0
131,청주,1994-07-30 20:00,11.2,0
131,청주,1994-07-30 21:00,.4,0
131,청주,1994-07-31 17:00,20.8,0
131,청주,1994-07-31 18:00,2,0
131,청주,1994-08-01 00:00,4.2,0
131,청주,1994-08-01 04:00,0,0
131,청주,1994-08-01 05:00,.2,0
131,청주,1994-08-01 06:00,3.2,0
131,청주,1994-08-01 07:00,4.8,0
131,청주,1994-08-01 08:00,1.4,0
131,청주,1994-08-01 09:00,2.2,0
131,청주,1994-08-01 10:00,1.8,0
131,청주,1994-08-01 11:00,.1,0
131,청주,1994-08-01 12:00,.5,0
131,청주,1994-08-01 13:00,2.2,0
131,청주,1994-08-01 14:00,10.6,0
131,청주,1994-08-01 15:00,27.4,0
131,청주,1994-08-01 16:00,4.5,0
131,청주,1994-08-01 17:00,.7,0
131,청주,1994-08-01 18:00,.7,0
131,청주,1994-08-01 19:00,0,0
131,청주,1994-08-03 07:00,0,0
131,청주,1994-08-03 08:00,0,0
131,청주,1994-08-03 10:00,0,0
131,청주,1994-08-03 11:00,.7,0
131,청주,1994-08-03 12:00,0,0
131,청주,1994-08-03 13:00,2.6,0
131,청주,1994-08-03 14:00,2.1,0
131,청주,1994-08-03 15:00,10.4,0
131,청주,1994-08-03 16:00,1.5,0
131,청주,1994-08-10 10:00,0,0
131,청주,1994-08-10 11:00,0,0
131,청주,1994-08-10 12:00,0,0
131,청주,1994-08-10 13:00,.1,0
131,청주,1994-08-10 14:00,1.1,0
131,청주,1994-08-10 15:00,1.6,0
131,청주,1994-08-10 16:00,.6,0
131,청주,1994-08-10 17:00,.1,0
131,청주,1994-08-10 18:00,.5,0
131,청주,1994-08-10 19:00,8.8,0
131,청주,1994-08-10 20:00,2.8,0
131,청주,1994-08-10 21:00,.7,0
131,청주,1994-08-10 22:00,.5,0
131,청주,1994-08-10 23:00,.7,0
131,청주,1994-08-11 00:00,1,0
131,청주,1994-08-11 01:00,1.1,0
131,청주,1994-08-11 02:00,.2,0
131,청주,1994-08-11 03:00,0,0
131,청주,1994-08-11 13:00,.9,0
131,청주,1994-08-11 19:00,1.8,0
131,청주,1994-08-15 08:00,.5,0
131,청주,1994-08-16 11:00,0,0
131,청주,1994-08-16 12:00,.3,0
131,청주,1994-08-16 13:00,0,0
131,청주,1994-08-16 16:00,0,0
131,청주,1994-08-17 09:00,.4,0
131,청주,1994-08-17 10:00,1,0
131,청주,1994-08-17 11:00,11.9,0
131,청주,1994-08-17 12:00,9.4,0
131,청주,1994-08-17 13:00,1.5,0
131,청주,1994-08-17 14:00,3.5,0
131,청주,1994-08-17 15:00,3,0
131,청주,1994-08-17 16:00,2,0
131,청주,1994-08-17 18:00,.6,0
131,청주,1994-08-17 19:00,2.6,0
131,청주,1994-08-18 02:00,33.9,0
131,청주,1994-08-18 03:00,3.4,0
131,청주,1994-08-18 04:00,.2,0
131,청주,1994-08-18 05:00,0,0
131,청주,1994-08-18 06:00,.4,0
131,청주,1994-08-18 07:00,0,0
131,청주,1994-08-25 16:00,0,0
131,청주,1994-08-25 17:00,0,0
131,청주,1994-08-25 18:00,0,0
131,청주,1994-08-25 19:00,0,0
131,청주,1994-08-26 00:00,0,0
131,청주,1994-08-26 01:00,13.8,0
131,청주,1994-08-26 03:00,.1,0
131,청주,1994-08-28 04:00,0,0
131,청주,1994-08-28 05:00,5,0
131,청주,1994-08-28 06:00,19.4,0
131,청주,1994-08-28 07:00,4.4,0
131,청주,1994-08-28 08:00,4.8,0
131,청주,1994-08-28 09:00,7,0
131,청주,1994-08-28 10:00,1.8,0
131,청주,1994-08-28 11:00,.5,0
131,청주,1994-08-28 12:00,0,0
131,청주,1994-08-28 15:00,0,0
131,청주,1994-08-28 16:00,20.2,0
131,청주,1994-08-28 17:00,22.6,0
131,청주,1994-08-28 18:00,5.6,0
131,청주,1994-08-28 19:00,5.7,0
131,청주,1994-08-28 20:00,.1,0
131,청주,1994-08-28 21:00,0,0
131,청주,1994-08-29 01:00,6.7,0
131,청주,1994-08-29 02:00,8.9,0
131,청주,1994-08-29 03:00,.6,0
131,청주,1994-08-29 07:00,.3,0
131,청주,1994-08-29 09:00,1.6,0
131,청주,1994-08-29 10:00,.2,0
131,청주,1994-08-29 11:00,14.5,0
131,청주,1994-08-30 16:00,0,0
131,청주,1994-09-02 12:00,0,0
131,청주,1994-09-02 13:00,0,0
131,청주,1994-09-02 14:00,0,0
131,청주,1994-09-02 15:00,5.4,0
131,청주,1994-09-05 04:00,0,0
131,청주,1994-09-05 05:00,6.9,0
131,청주,1994-09-05 06:00,0,0
131,청주,1994-09-05 08:00,.6,0
131,청주,1994-09-05 09:00,0,0
131,청주,1994-09-05 13:00,4.8,0
131,청주,1994-09-05 14:00,7.6,0
131,청주,1994-09-05 15:00,.6,0
131,청주,1994-09-05 16:00,0,0
131,청주,1994-09-05 22:00,0,0
131,청주,1994-09-05 23:00,0,0
131,청주,1994-09-06 00:00,0,0
131,청주,1994-09-10 09:00,0,0
131,청주,1994-09-10 10:00,0,0
131,청주,1994-09-10 12:00,0,0
131,청주,1994-09-10 13:00,0,0
131,청주,1994-09-10 14:00,.2,0
131,청주,1994-09-10 15:00,5.5,0
131,청주,1994-09-10 16:00,.7,0
131,청주,1994-09-17 04:00,0,0
131,청주,1994-09-17 05:00,0,0
131,청주,1994-09-17 06:00,.2,0
131,청주,1994-09-17 07:00,.4,0
131,청주,1994-09-17 08:00,0,0
131,청주,1994-09-17 17:00,.1,0
131,청주,1994-09-17 18:00,.1,0
131,청주,1994-09-17 20:00,.2,0
131,청주,1994-09-17 21:00,.1,0
131,청주,1994-09-17 22:00,0,0
131,청주,1994-09-18 18:00,2,0
131,청주,1994-09-18 19:00,10.1,0
131,청주,1994-09-20 15:00,0,0
131,청주,1994-09-20 16:00,1,0
131,청주,1994-09-24 12:00,0,0
131,청주,1994-09-24 13:00,1.6,0
131,청주,1994-10-03 17:00,0,0
131,청주,1994-10-04 05:00,.8,0
131,청주,1994-10-04 06:00,1.7,0
131,청주,1994-10-04 07:00,.2,0
131,청주,1994-10-05 17:00,0,0
131,청주,1994-10-05 18:00,0,0
131,청주,1994-10-06 06:00,1.2,0
131,청주,1994-10-06 07:00,.9,0
131,청주,1994-10-06 08:00,.2,0
131,청주,1994-10-10 14:00,0,0
131,청주,1994-10-10 16:00,0,0
131,청주,1994-10-10 17:00,.1,0
131,청주,1994-10-10 18:00,.4,0
131,청주,1994-10-10 19:00,.6,0
131,청주,1994-10-10 20:00,0,0
131,청주,1994-10-11 17:00,0,0
131,청주,1994-10-11 18:00,1.4,0
131,청주,1994-10-11 19:00,1.6,0
131,청주,1994-10-11 20:00,3.4,0
131,청주,1994-10-11 21:00,4.6,0
131,청주,1994-10-11 22:00,10.7,0
131,청주,1994-10-11 23:00,6.6,0
131,청주,1994-10-12 00:00,3.4,0
131,청주,1994-10-12 01:00,3.7,0
131,청주,1994-10-12 02:00,3.6,0
131,청주,1994-10-12 03:00,5.4,0
131,청주,1994-10-12 04:00,.7,0
131,청주,1994-10-12 05:00,1.1,0
131,청주,1994-10-12 06:00,6,0
131,청주,1994-10-12 07:00,10,0
131,청주,1994-10-12 08:00,6.3,0
131,청주,1994-10-12 09:00,1.1,0
131,청주,1994-10-12 10:00,1.5,0
131,청주,1994-10-12 11:00,.2,0
131,청주,1994-10-12 18:00,0,0
131,청주,1994-10-14 06:00,.2,0
131,청주,1994-10-14 07:00,0,0
131,청주,1994-10-14 08:00,.1,0
131,청주,1994-10-14 09:00,0,0
131,청주,1994-10-15 10:00,0,0
131,청주,1994-10-15 12:00,.1,0
131,청주,1994-10-15 13:00,.1,0
131,청주,1994-10-15 17:00,0,0
131,청주,1994-10-16 05:00,.1,0
131,청주,1994-10-16 06:00,2.9,0
131,청주,1994-10-16 07:00,7.3,0
131,청주,1994-10-16 08:00,7,0
131,청주,1994-10-16 09:00,4.2,0
131,청주,1994-10-16 10:00,3.8,0
131,청주,1994-10-16 11:00,3.9,0
131,청주,1994-10-16 12:00,3.3,0
131,청주,1994-10-16 13:00,1.5,0
131,청주,1994-10-16 14:00,1.4,0
131,청주,1994-10-16 15:00,3,0
131,청주,1994-10-16 16:00,0,0
131,청주,1994-10-19 06:00,0,0
131,청주,1994-10-19 07:00,.1,0
131,청주,1994-10-19 08:00,.1,0
131,청주,1994-10-19 09:00,0,0
131,청주,1994-10-20 17:00,0,0
131,청주,1994-10-20 18:00,0,0
131,청주,1994-10-20 19:00,.8,0
131,청주,1994-10-20 22:00,.6,0
131,청주,1994-10-21 00:00,.7,0
131,청주,1994-10-21 01:00,2.6,0
131,청주,1994-10-21 02:00,1.8,0
131,청주,1994-10-21 03:00,4.7,0
131,청주,1994-10-21 04:00,1.4,0
131,청주,1994-10-21 05:00,2.9,0
131,청주,1994-10-21 06:00,.9,0
131,청주,1994-10-21 07:00,0,0
131,청주,1994-10-21 08:00,0,0
131,청주,1994-10-21 09:00,.9,0
131,청주,1994-10-21 10:00,4.9,0
131,청주,1994-10-21 11:00,.7,0
131,청주,1994-10-21 12:00,1,0
131,청주,1994-10-21 13:00,.8,0
131,청주,1994-10-21 14:00,1.7,0
131,청주,1994-10-21 15:00,2.6,0
131,청주,1994-10-21 16:00,3.8,0
131,청주,1994-10-21 17:00,1.6,0
131,청주,1994-10-21 18:00,2.9,0
131,청주,1994-10-21 19:00,3.3,0
131,청주,1994-10-21 20:00,2.1,0
131,청주,1994-10-21 21:00,.8,0
131,청주,1994-10-21 22:00,.1,0
131,청주,1994-11-03 00:00,2.8,0
131,청주,1994-11-14 12:00,.1,0
131,청주,1994-11-14 15:00,1.9,0
131,청주,1994-11-14 18:00,1.6,0
131,청주,1994-11-14 21:00,.1,0
131,청주,1994-11-15 00:00,3.5,0
131,청주,1994-11-15 03:00,5.6,0
131,청주,1994-11-15 06:00,3.5,0
131,청주,1994-11-15 09:00,.4,0
131,청주,1994-11-15 12:00,.8,0
131,청주,1994-11-15 15:00,.1,0
131,청주,1994-11-17 21:00,.3,0
131,청주,1994-11-18 00:00,.1,0
131,청주,1994-11-18 09:00,2.2,0
131,청주,1994-11-18 12:00,3.6,0
131,청주,1994-11-18 15:00,.4,0
131,청주,1994-11-18 18:00,1.8,0
131,청주,1994-11-24 09:00,0,0
131,청주,1994-11-24 18:00,.3,0
131,청주,1994-11-25 03:00,.5,0
131,청주,1994-11-28 12:00,0,0
131,청주,1994-11-28 21:00,0,0
131,청주,1994-12-02 00:00,.6,0
131,청주,1994-12-02 18:00,0,0
131,청주,1994-12-02 21:00,0,0
131,청주,1994-12-04 15:00,0,0
131,청주,1994-12-04 18:00,.2,0
131,청주,1994-12-04 21:00,.4,0
131,청주,1994-12-05 00:00,0,0
131,청주,1994-12-05 06:00,0,0
131,청주,1994-12-07 06:00,0,0
131,청주,1994-12-08 21:00,.8,0
131,청주,1994-12-09 00:00,5,0
131,청주,1994-12-09 03:00,4.5,0
131,청주,1994-12-09 06:00,4,0
131,청주,1994-12-09 09:00,0,0
131,청주,1994-12-11 21:00,0,0
131,청주,1994-12-12 00:00,0,0
131,청주,1994-12-12 03:00,.3,0
131,청주,1994-12-14 06:00,1,0
131,청주,1994-12-14 09:00,.1,0
131,청주,1994-12-14 12:00,0,0
131,청주,1994-12-14 15:00,.3,0
131,청주,1994-12-14 18:00,0,0
131,청주,1994-12-14 21:00,.1,0
131,청주,1994-12-15 09:00,0,0
131,청주,1994-12-16 21:00,0,0
131,청주,1994-12-17 00:00,0,0
131,청주,1994-12-26 15:00,1.2,0
131,청주,1994-12-26 18:00,.6,0
131,청주,1994-12-30 21:00,0,0
131,청주,1994-12-31 00:00,.2,0
133,대전,1994-01-06 09:00,0,0
133,대전,1994-01-06 12:00,.2,0
133,대전,1994-01-16 18:00,1.5,0
133,대전,1994-01-16 21:00,.7,0
133,대전,1994-01-17 00:00,.9,0
133,대전,1994-01-17 03:00,1.6,0
133,대전,1994-01-17 06:00,2.9,0
133,대전,1994-01-17 09:00,1.2,0
133,대전,1994-01-17 12:00,.7,0
133,대전,1994-01-17 15:00,.4,0
133,대전,1994-01-17 18:00,1.3,0
133,대전,1994-01-19 03:00,0,0
133,대전,1994-01-22 00:00,.1,0
133,대전,1994-01-22 03:00,1,0
133,대전,1994-01-22 06:00,.7,0
133,대전,1994-01-22 12:00,0,0
133,대전,1994-01-22 15:00,.2,0
133,대전,1994-01-22 18:00,0,0
133,대전,1994-01-23 03:00,0,0
133,대전,1994-01-23 06:00,.4,0
133,대전,1994-01-23 09:00,.4,0
133,대전,1994-01-26 15:00,.4,0
133,대전,1994-01-26 18:00,0,0
133,대전,1994-01-31 09:00,0,0
133,대전,1994-01-31 12:00,.6,0
133,대전,1994-01-31 15:00,.1,0
133,대전,1994-01-31 18:00,.6,0
133,대전,1994-01-31 21:00,1.4,0
133,대전,1994-02-01 00:00,.6,0
133,대전,1994-02-01 03:00,.1,0
133,대전,1994-02-02 18:00,0,0
133,대전,1994-02-02 21:00,0,0
133,대전,1994-02-08 18:00,0,0
133,대전,1994-02-08 21:00,4.8,0
133,대전,1994-02-09 00:00,1.4,0
133,대전,1994-02-09 03:00,.9,0
133,대전,1994-02-09 06:00,.6,0
133,대전,1994-02-09 09:00,.6,0
133,대전,1994-02-09 12:00,.2,0
133,대전,1994-02-09 15:00,0,0
133,대전,1994-02-09 18:00,0,0
133,대전,1994-02-11 15:00,0,0
133,대전,1994-02-11 18:00,2,0
133,대전,1994-02-11 21:00,.7,0
133,대전,1994-02-12 00:00,2.2,0
133,대전,1994-02-12 03:00,2.7,0
133,대전,1994-02-12 06:00,.4,0
133,대전,1994-02-12 09:00,.2,0
133,대전,1994-03-03 18:00,1.1,0
133,대전,1994-03-03 21:00,1.1,0
133,대전,1994-03-04 12:00,0,0
133,대전,1994-03-04 15:00,.1,0
133,대전,1994-03-04 18:00,3.6,0
133,대전,1994-03-04 21:00,4,0
133,대전,1994-03-05 00:00,7.2,0
133,대전,1994-03-05 03:00,3.3,0
133,대전,1994-03-07 06:00,.2,0
133,대전,1994-03-07 09:00,3.8,0
133,대전,1994-03-07 12:00,4.9,0
133,대전,1994-03-07 15:00,.2,0
133,대전,1994-03-08 09:00,1.4,0
133,대전,1994-03-12 03:00,1,0
133,대전,1994-03-12 06:00,2,0
133,대전,1994-03-12 09:00,.9,0
133,대전,1994-03-12 12:00,0,0
133,대전,1994-03-16 18:00,0,0
133,대전,1994-03-22 09:00,.3,0
133,대전,1994-03-22 12:00,.7,0
133,대전,1994-03-22 15:00,1.2,0
133,대전,1994-03-22 18:00,2.2,0
133,대전,1994-03-22 21:00,.2,0
133,대전,1994-03-23 00:00,.1,0
133,대전,1994-03-23 03:00,0,0
133,대전,1994-03-24 09:00,4.7,0
133,대전,1994-03-24 12:00,1.8,0
133,대전,1994-03-24 15:00,.4,0
133,대전,1994-03-24 18:00,.1,0
133,대전,1994-03-24 21:00,0,0
133,대전,1994-03-25 12:00,0,0
133,대전,1994-03-25 15:00,0,0
133,대전,1994-03-25 18:00,0,0
133,대전,1994-03-26 12:00,0,0
133,대전,1994-03-26 15:00,0,0
133,대전,1994-04-06 22:00,0,0
133,대전,1994-04-07 17:00,0,0
133,대전,1994-04-07 18:00,0,0
133,대전,1994-04-11 22:00,0,0
133,대전,1994-04-11 23:00,.5,0
133,대전,1994-04-12 00:00,.1,0
133,대전,1994-04-12 01:00,3.1,0
133,대전,1994-04-12 02:00,5.1,0
133,대전,1994-04-12 03:00,1.5,0
133,대전,1994-04-12 04:00,4,0
133,대전,1994-04-12 05:00,2.2,0
133,대전,1994-04-12 06:00,3.3,0
133,대전,1994-04-12 07:00,2.2,0
133,대전,1994-04-12 08:00,.9,0
133,대전,1994-04-12 09:00,.8,0
133,대전,1994-04-12 10:00,.7,0
133,대전,1994-04-12 11:00,.2,0
133,대전,1994-04-12 12:00,.1,0
133,대전,1994-04-18 11:00,.1,0
133,대전,1994-04-18 12:00,1,0
133,대전,1994-04-18 13:00,.2,0
133,대전,1994-04-18 14:00,.5,0
133,대전,1994-04-18 15:00,1.1,0
133,대전,1994-04-18 16:00,.3,0
133,대전,1994-04-18 17:00,.9,0
133,대전,1994-04-18 18:00,.1,0
133,대전,1994-04-20 20:00,0,0
133,대전,1994-04-20 21:00,0,0
133,대전,1994-04-22 02:00,0,0
133,대전,1994-04-22 04:00,0,0
133,대전,1994-04-22 05:00,.5,0
133,대전,1994-04-22 06:00,0,0
133,대전,1994-04-22 07:00,.1,0
133,대전,1994-04-22 08:00,.4,0
133,대전,1994-04-22 09:00,.2,0
133,대전,1994-04-22 10:00,1.5,0
133,대전,1994-04-22 11:00,.2,0
133,대전,1994-04-22 12:00,1,0
133,대전,1994-04-22 13:00,1.5,0
133,대전,1994-04-22 14:00,.5,0
133,대전,1994-04-22 15:00,.5,0
133,대전,1994-04-22 16:00,.3,0
133,대전,1994-04-22 17:00,0,0
133,대전,1994-04-22 18:00,0,0
133,대전,1994-04-23 00:00,0,0
133,대전,1994-04-23 01:00,0,0
133,대전,1994-04-23 02:00,0,0
133,대전,1994-04-23 03:00,.6,0
133,대전,1994-04-23 04:00,1.4,0
133,대전,1994-04-23 05:00,.4,0
133,대전,1994-04-23 06:00,.4,0
133,대전,1994-04-23 07:00,.2,0
133,대전,1994-04-23 08:00,.1,0
133,대전,1994-05-03 13:00,.3,0
133,대전,1994-05-03 14:00,1.4,0
133,대전,1994-05-03 15:00,1,0
133,대전,1994-05-03 16:00,4,0
133,대전,1994-05-03 17:00,4.8,0
133,대전,1994-05-03 18:00,3.8,0
133,대전,1994-05-03 19:00,.4,0
133,대전,1994-05-03 20:00,3.1,0
133,대전,1994-05-03 21:00,1,0
133,대전,1994-05-03 22:00,.3,0
133,대전,1994-05-04 01:00,0,0
133,대전,1994-05-05 00:00,0,0
133,대전,1994-05-05 01:00,.4,0
133,대전,1994-05-05 04:00,0,0
133,대전,1994-05-05 05:00,0,0
133,대전,1994-05-05 06:00,.1,0
133,대전,1994-05-05 07:00,0,0
133,대전,1994-05-05 08:00,0,0
133,대전,1994-05-05 10:00,.1,0
133,대전,1994-05-10 19:00,0,0
133,대전,1994-05-10 20:00,0,0
133,대전,1994-05-10 21:00,1.1,0
133,대전,1994-05-10 22:00,2,0
133,대전,1994-05-10 23:00,.9,0
133,대전,1994-05-11 00:00,2.2,0
133,대전,1994-05-11 01:00,4.8,0
133,대전,1994-05-11 02:00,5.4,0
133,대전,1994-05-11 03:00,2.6,0
133,대전,1994-05-11 04:00,5.2,0
133,대전,1994-05-11 05:00,1.8,0
133,대전,1994-05-11 06:00,1.1,0
133,대전,1994-05-11 07:00,.2,0
133,대전,1994-05-11 08:00,1,0
133,대전,1994-05-11 09:00,.6,0
133,대전,1994-05-11 10:00,.8,0
133,대전,1994-05-11 11:00,10.5,0
133,대전,1994-05-11 12:00,7.5,0
133,대전,1994-05-11 13:00,1.4,0
133,대전,1994-05-11 14:00,.3,0
133,대전,1994-05-11 15:00,.1,0
133,대전,1994-05-13 22:00,0,0
133,대전,1994-05-13 23:00,0,0
133,대전,1994-05-14 05:00,0,0
133,대전,1994-05-14 07:00,0,0
133,대전,1994-05-14 08:00,0,0
133,대전,1994-05-14 09:00,.5,0
133,대전,1994-05-14 10:00,.9,0
133,대전,1994-05-14 11:00,1.1,0
133,대전,1994-05-14 12:00,.5,0
133,대전,1994-05-14 13:00,2.3,0
133,대전,1994-05-14 14:00,2.8,0
133,대전,1994-05-14 15:00,2.7,0
133,대전,1994-05-14 16:00,5.6,0
133,대전,1994-05-14 17:00,3.8,0
133,대전,1994-05-14 18:00,6,0
133,대전,1994-05-14 19:00,2.7,0
133,대전,1994-05-14 20:00,2.2,0
133,대전,1994-05-14 21:00,2.9,0
133,대전,1994-05-14 22:00,2,0
133,대전,1994-05-15 04:00,.1,0
133,대전,1994-05-15 05:00,1,0
133,대전,1994-05-15 06:00,.1,0
133,대전,1994-05-15 07:00,0,0
133,대전,1994-05-15 09:00,.2,0
133,대전,1994-05-15 10:00,.7,0
133,대전,1994-05-15 11:00,1.2,0
133,대전,1994-05-15 12:00,.1,0
133,대전,1994-05-15 13:00,0,0
133,대전,1994-05-15 14:00,.1,0
133,대전,1994-05-15 15:00,.5,0
133,대전,1994-05-15 16:00,0,0
133,대전,1994-05-15 17:00,.1,0
133,대전,1994-05-15 18:00,0,0
133,대전,1994-05-15 19:00,0,0
133,대전,1994-05-15 20:00,0,0
133,대전,1994-05-24 15:00,0,0
133,대전,1994-05-24 16:00,0,0
133,대전,1994-05-24 18:00,.3,0
133,대전,1994-05-24 19:00,1.1,0
133,대전,1994-05-24 20:00,.2,0
133,대전,1994-05-24 21:00,.1,0
133,대전,1994-05-24 22:00,.2,0
133,대전,1994-05-24 23:00,.3,0
133,대전,1994-05-25 00:00,0,0
133,대전,1994-05-25 01:00,.5,0
133,대전,1994-05-25 02:00,.1,0
133,대전,1994-05-25 03:00,.1,0
133,대전,1994-05-25 04:00,.5,0
133,대전,1994-05-25 05:00,.7,0
133,대전,1994-05-25 06:00,.3,0
133,대전,1994-05-25 07:00,0,0
133,대전,1994-05-25 08:00,0,0
133,대전,1994-05-25 09:00,.8,0
133,대전,1994-05-25 10:00,8.7,0
133,대전,1994-05-25 11:00,11.1,0
133,대전,1994-05-25 12:00,1.5,0
133,대전,1994-05-25 13:00,.4,0
133,대전,1994-05-25 14:00,0,0
133,대전,1994-05-25 17:00,.1,0
133,대전,1994-05-25 19:00,0,0
133,대전,1994-05-26 03:00,0,0
133,대전,1994-05-26 04:00,.1,0
133,대전,1994-05-26 05:00,0,0
133,대전,1994-05-26 07:00,.2,0
133,대전,1994-05-26 08:00,.5,0
133,대전,1994-05-26 09:00,.1,0
133,대전,1994-05-29 20:00,0,0
133,대전,1994-05-29 21:00,.2,0
133,대전,1994-06-13 18:00,0,0
133,대전,1994-06-18 10:00,0,0
133,대전,1994-06-18 11:00,.1,0
133,대전,1994-06-18 12:00,.3,0
133,대전,1994-06-18 13:00,1.6,0
133,대전,1994-06-18 14:00,.9,0
133,대전,1994-06-18 15:00,1.5,0
133,대전,1994-06-18 16:00,1.8,0
133,대전,1994-06-18 17:00,.9,0
133,대전,1994-06-18 18:00,.3,0
133,대전,1994-06-18 19:00,.3,0
133,대전,1994-06-18 20:00,.2,0
133,대전,1994-06-19 04:00,.1,0
133,대전,1994-06-19 05:00,2,0
133,대전,1994-06-19 06:00,0,0
133,대전,1994-06-22 16:00,0,0
133,대전,1994-06-22 17:00,0,0
133,대전,1994-06-22 18:00,0,0
133,대전,1994-06-22 19:00,0,0
